letter_id,n,text
859,1.0,"Vgl. Ps 65, 12 (Vulg.)."
8592,1.0,Darius Scala? Eher: Dario Sozzini.
8592,2.0,"Vgl. Lk 3, 17."
8623,1.0,"Vgl. Joh 17, 12; 2Thess 2, 3."
8625,1.0,Matr. Marburg.
864,1.0,"zu den kaiserlichen Hofärzten findet sich einiges in der Vesalius-Biogr. von Moritz Roth, z.B. (außer Vesalius selbst) Cornelius Barsdorpius/Baersdorp und Nicolaus Florenas; weitere Namen dort S. 203. 206. Siehe auch Mameranus, Catalogus familiae totius aulae caesareae [...] (Stand 1547/48), Köln 1550."
8644,1.0,Leonhard Erni.
8650,1.0,"Vielleicht Wolfgang Zündelin, einer der ""scrittori d'avisi"" in Venedig, später in kurfürstl.-sächs. Diensten; s. Theodor Gustav <hi xmlns=""http://www.tei-c.org/ns/1.0"">Werner,</hi> Das kaufm&#228;nnische Nachrichtenwesen ...., in: Scripta Mercaturae 1975, S. 3-53, hier S. 26.(Hinweis von F. Mauelshagen). Angaben evtl. aus der Lit. &#252;ber die Fuggerzeitungen (Joh. Kleinpaul 1921)? Der Name kommt in Konstanzer Steuerb&#252;chern &#246;fter vor."
8656,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 1, 40 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 43)."
867,1.0,"hilflos, verlassen; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Lexer</bibl> s.v. wiselos."
868,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 3, 72 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II/3 290-292, Nr. 1272)."
868,2.0,Hooper.
868,3.0,Nach Meinung von Derek A. Scales (briefl. Mitteilung März 2004) sind die Vornamen falsch; es handelt sich wohl um John Willock und Ralph Skinner.
8687,1.0,Pfund?
8687,2.0,"Vgl. Die Wickiana. <persName xmlns=""http://www.tei-c.org/ns/1.0"">Johann Jakob Wicks</persName> Nachrichtensammlung aus dem 16. Jahrhundert. Texte und Bilder zu den Jahren 1560-1571, ausgew&#228;hlt, kommentiert und eingeleitet von Matthias Senn, K&#252;snacht-Z&#252;rich 1975, S. 212 (um eine Sonnenfinsternis kann es sich zum angegebenen Zeitpunkt nicht gehandelt haben; vgl. Theodor von <hi xmlns=""http://www.tei-c.org/ns/1.0"">Oppolzer,</hi> Canon der Finsternisse, Wien 1887. - Denkschriften der Kaiserlichen Akademie der Wissenschaften. Mathematisch-naturwissenschaftliche Classe 52, S. 264). (ZB: USN 111: be). 1571 in Europa sichtbare Sonnenfinsternisse: 25. Jan. (Nr. 6594); unsichtbar: 22. Juli (Nr. 6595). Vgl. auch Christoph H. Brunner, Glarner Geschichte in Geschichten, S. 174. Ders., &#171;Hindurch und wieder hindurch.&#187; Zum Briefwechsel B&#228;ldi-Bullinger (1560/71), in: Jahrbuch des Historischen Vereins des Kantons Glarus, 83, 2003, 61-79 zitiert hierzu (auf S. ??) Glarner Chronik von Joh. Heinr. Tschudi 1714."
8695,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Vergil,</hi> Aeneis, 1, 199."
8695,2.0,Leonhard Erni.
8698,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 9, 63 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 676f)."
87,1.0,"Vgl. Sueton, Augustus, 85, 2."
8700,1.0,"Tokaj? Vgl. ""victoria ... Tokaica"" im nächsten Brief!"
8701,1.0,Möhr.
8701,2.0,Möhr.
8713,1.0,Möhr.
8716,1.0,"Geilinger? Ein Hans Geilinger schrieb 1569 als Kriegsmann aus Frankreich; s. Troll, Gesch. der Stadt Winterthur I 67ff."
8730,1.0,"Vgl. Joh 17, 12; 2Thess 2, 3."
8754,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
876,1.0,anno domini?
8770,1.0,Innsbruck.
8773,1.0,Leonhard Erni.
8796,1.0,Münzmeister Hans Vogler d.J.
8796,2.0,Augsburg.
880,1.0,Anno domini?
8808,1.0,"Vgl. z.B. Titus Livius, Ab urbe condita, 8, 13, 17."
882,1.0,a.R.: [ab]legandis[...].
882,2.0,a.R.: nostri.
8837,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 5, 91 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 216f)."
8848,1.0,Jakob Wyss.
8854,1.0,"Vgl. Joh 17, 12; 2Thess 2, 3."
8873,1.0,"irrtümliche Identifikation des neuen Statthalters (Luís de Zúñiga y Requesens, Commendador Mayor de Castilla) mit dem (ebenfalls neuen) Großmeister des Malteserordens Jean de la Carrière?"
8920,1.0,Blitz.
8921,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Horaz,</hi> Epistulae, 1, 18, 84."
8925,1.0,"Die drei katholischen Landorte Uri, Schwyz und Unterwalden (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> III 1298)."
8946,1.0,"Vgl. Gen 15, 16."
8951,1.0,"Zu den von Robert Horne den Chorherren geschenkten 10 Kronen existiert eine Abrechnung von Bullingers Hand in Zürich ZB, Ms R 136, Nr. 2, eingeschobener Zettel bei 1568/69, Notiz dazu bei 1572."
8958,1.0,"In den drei katholischen Landorten Uri, Schwyz und Unterwalden (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> III 1298)."
896,1.0,Boltz.
8969,1.0,Zwingli?
8980,1.0,"Vgl. Sueton, Augustus, 85, 2."
8982,1.0,"Zeichnung mit Gedicht in Zürich ZB, Ms F 21, 179v.-180r. (Überschrift 179r.: ""Eigentliche Abconterfetung deß Roggenstocks zuͦ Chur 1572""); Begleitschreiben Bullingers (Abschrift Wicks) ebd., 178v. (Druck: PAS II 9/7) [nachprüfen!]."
8992,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Ovid,</hi> Heroides, 1, 12."
8997,1.0,Leonhard Erni.
8998,1.0,Zwingli.
9,1.0,Tschudi.
90,1.0,"Claude d'Aliod, Claudius von Savoyen; IV 158*"
90,2.0,"Ein Eintrag zu seinem Schuldenhandel in: Stadtarchiv KN, H V Schuld- und Gantbücher Bd. 6, 5. Juli 1548. Kläger: ""Burckhart Schlaich als vogt Lentzen Clossmens Kinder"", es geht um ausstehende Zinsen; wenn Aliodi nicht bis Konstanzer Kilchweih zahlt, wird sein Unterpfand (ein Haus) fällig. Siehe Ordner ""Unterlagen zu Biographien""."
9062,1.0,"wörtlich; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Hoven</bibl> 378."
9065,1.0,Leonhard Erni.
9092,1.0,"Lauscher; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 2, 44 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II ...)."
9095,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 1, 40 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 43)."
9106,1.0,"Vgl. Spr 26, 11; 2Petr 2, 22."
9108,1.0,Möhr.
9108,2.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 5, 76 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 574)?"
9110,1.0,erneut.
9114,1.0,Werdmüller.
9128,1.0,"Dazu: Zürich StA, E II 441, 6-8; Zürich ZB, Ms B 13, 161r.-162v."
9128,2.0,"Rapsaces Hohnsprechen und Sennacheribs Schmähschrift..., [Basel] 1573. (1 Ex. in Simler-Slg.)."
9155,1.0,"<hi xmlns=""http://www.tei-c.org/ns/1.0"">Horaz,</hi> Sat., 1, 7, 3 (u.a.?)."
9155,2.0,Innsbruck.
9155,3.0,Johannes Wegmann.
9155,4.0,"Vgl. Kingdon, Myths about the St. Bartholomew's Day Massacres, S. 112ff."
916,1.0,Hooper.
9165,1.0,"Vgl. Livius, Ab urbe condita, 9, 19, 15."
9171,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
9185,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 9, 63 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 676f)."
9187,1.0,"Die Schmähung des Papstes als ""hellischer vater"" begegnet u.a. auch bei Luther; vgl. etwa <bibl xmlns=""http://www.tei-c.org/ns/1.0"">WA</bibl> XVIII 257, Glosse a."
9187,2.0,Woiwode.
919,1.0,a.R.: ... instar? ... loco?
9202,1.0,"Vgl. Laktanz, De ira dei, 24, 10."
9208,1.0,"Vgl. Sueton, Augustus, 85, 2."
9208,2.0,"Vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 5, 4 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 183)."
9243,1.0,Etienne Le Gresle.
9249,1.0,Etienne Le Gresle.
927,1.0,Boltz.
9296,1.0,Innsbruck.
93,1.0,Hansestädte.
93,2.0,Lit.: Aus der Werkstatt der Amerbach-Edition (Gd XVII 1115).
932,1.0,Gering.
9357,1.0,"Luís de Zúñiga y Requesens, Commendador Mayor de Castilla?"
9382,1.0,"Siehe ZBZ, Ms F 22, 587-592 (evtl. auch 617?); davon abhängig Joh. Hallers Fortsetzung von Bullingers Chronik u. Scheuchzers ""Naturgeschichten des Schweizerlandes"". (Hinweis v. F. Mauelshagen)."
942,1.0,"Andreas oder Salomon Rappenstein? Vgl. Lohner 212. Näheres im Berner Ratsmanual? (Auszüge in Bern Burgerbibl., Ms. Hist. helv. XI 43)."
9436,1.0,Verena Zwingli.
9451,1.0,Leonhard Erni.
9469,1.0,Leonhard Erni.
9471,1.0,Amport
948,1.0,Boltz.
9480,1.0,Leonhard Erni.
953,1.0,Gessner?
9549,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 9, 63 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 676f)."
9583,1.0,"Johann Hasler, Antitrinitarier, s. Bähler im Neuen Berner TB 1921."
959,1.0,bevoran ... bereitt: vorab entboten.
9616,1.0,Leonhard Erni.
9631,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
964,1.0,Hieronymus Frank/Franck (Girolamo Franco).
9641,1.0,Blauner.
9660,1.0,Uff siben Klagartickel ...
9660,2.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
9668,1.0,Etienne Le Gresle.
9688,1.0,"Lauscher; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 2, 44 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II ...)."
969,1.0,a.R.: me.
9711,1.0,"<persName xmlns=""http://www.tei-c.org/ns/1.0"">Blasius Marcuard</persName>."
9736,1.0,"Vertumnus: Gott des steten Wandels; vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 2, 74 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 473)."
9736,2.0,Etienne Le Gresle.
977,1.0,Waldenburg (Kt. Basel-Land).
977,2.0,"Wilhelm Hildtoch; s. Karl Gauß, Basilea reformata, Basel 1930, S. 34."
9776,1.0,"in den drei katholischen Landorten Uri, Schwyz und Unterwalden (vgl. <bibl xmlns=""http://www.tei-c.org/ns/1.0"">SI</bibl> III 1298)."
9776,2.0,Interlaken.
9808,1.0,Etienne Le Gresle.
9833,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl> 1, 9, 83 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II/2 396, Nr. 883)."
984,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 2, 3, 72 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">ASD</bibl> II-3 290-292, Nr. 1272)."
9848,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
985,1.0,Ludwig von Reischach?
9852,1.0,"<bibl xmlns=""http://www.tei-c.org/ns/1.0"">Adagia</bibl>, 1, 4, 26 (<bibl xmlns=""http://www.tei-c.org/ns/1.0"">LB</bibl> II 160f)."
986,1.0,"Vgl. Spr 26, 11; 2Petr 2, 22."
9864,1.0,"Albert von Belfort, Albertus Belfortis, in Lyon(?), s. auch Gessners Widmungsvorrede zu ""Apparatus et delectus ..."" 1542 (am Ende); Joh. Alb. Fabricius, Bibliotheca Graeca, S. 45; Jean Astruc, De morbis venereis, S. 789."
9864,2.0,Lavater? möglicherweise Fehler für: Wikius??
9864,3.0,abitum? (Bonhomini war 1579 in Appenzell!).
9864,4.0,"Nach der Note bei à Porta a.a. O. ist ein letztes Blatt mit dem Datum verloren gegangen; à Porta glaubt, der Brief sei kurz vor Bullingers Tod (17. September 1575) geschrieben; jedenfalls fällt er nicht vor den August 1574, wo Campell Cur verliess, und eher erst in das Jahr 1575."
989,1.0,Horaz?
9955,1.0,Etienne Le Gresle
9990,0.0,= danach.
9990,1.0,kleiner und grosser Rat.
9990,1.1,= danach.
9990,1.2,= Lehre.
9990,2.0,"Zweites Helvetisches Bekenntnis, 1566."
9990,3.0,veröffentlichten.
9990,4.0,"listiges Ränkespiel, Intrigieren."
9990,5.0,war.
9990,6.0,"unverschämt, dreist."
9990,7.0,"zudringlich, lästig."
9990,8.0,streitsüchtig.
9990,9.0,"zugeneigt, wohlgesinnt."
9990,10.0,herrschsüchtig.
9990,10.1,= die.
9990,11.0,"Ruhe und Unruhe, Unfriede."
9990,12.0,Gwalther.
9990,13.0,Buchdruck.
9990,14.0,behindern.
9990,15.0,rechtschaffene.
9990,16.0,urteilt nicht nach dem Rang einer Person.
9990,17.0,"wüstes Tun, Schmutz."
9990,18.0,Almosen[-Amt].
9990,19.0,großes.
9990,20.0,notwendigem Bedarf.
9990,21.0,irgend etwas.
9990,22.0,barsch abfertigen.
9990,23.0,plagen.
9990,24.0,Einheimischem.
9990,25.0,missgünstig.
9990,26.0,aufsässig.(?)
9990,27.0,"wert, geachtet."
9990,28.0,Einnahmen aus Reisläufer-/Söldner-Vermittlung.
9990,29.0,draussen.
9990,29.1,= danach.
9990,30.0,"Heller, eine Münze."
9990,31.0,sehr.
9990,32.0,von dort.
9990,33.0,oben erwähnt.
9990,34.0,"mir genügt, zufrieden gestellt."
9990,35.0,besser.
9990,36.0,einschießen.
9990,37.0,meinen [Pfarr-]Dienst für gut erachten.
